y,x,opp_fga,opp_fg,opp_pts,opp_ssce,opp_prla,dist
-12.5,-72.5,0.0,0.0,0.0,-0.886,0.0,7.65
-12.5,-67.5,0.0,0.0,0.0,-0.887,0.0,7.16
-12.5,-62.5,0.0,0.0,0.0,-0.875,0.0,6.67
-12.5,-57.5,0.0,0.0,0.0,-0.816,0.0,6.18
-12.5,-52.5,0.0,0.0,0.0,-0.725,0.0,5.7
-12.5,-47.5,0.0,0.0,0.0,-0.652,0.0,5.22
-12.5,-42.5,0.0,0.0,0.0,-0.624,0.0,4.74
-12.5,-37.5,0.0,0.0,0.0,-0.591,0.0,4.27
-12.5,-32.5,0.0,0.0,0.0,-0.616,0.0,3.81
-12.5,-27.5,0.0,0.0,0.0,-0.649,0.0,3.35
-12.5,-22.5,0.0,0.0,0.0,-0.717,0.0,2.92
-12.5,-17.5,0.0,0.0,0.0,-0.782,0.0,2.5
-12.5,-12.5,0.0,0.0,0.0,-0.839,0.0,2.12
-12.5,-7.5,0.0,0.0,0.0,-0.93,0.0,1.8
-12.5,-2.5,0.0,0.0,0.0,-0.951,0.0,1.58
-12.5,2.5,0.0,0.0,0.0,-0.952,0.0,1.5
-12.5,7.5,0.0,0.0,0.0,-0.951,0.0,1.58
-12.5,12.5,0.0,0.0,0.0,-0.845,0.0,1.8
-12.5,17.5,1.0,1.0,2.0,1.08,1.08,2.12
-12.5,22.5,0.0,0.0,0.0,-0.746,0.0,2.5
-12.5,27.5,0.0,0.0,0.0,-0.683,0.0,2.92
-12.5,32.5,0.0,0.0,0.0,-0.636,0.0,3.35
-12.5,37.5,0.0,0.0,0.0,-0.533,0.0,3.81
-12.5,42.5,0.0,0.0,0.0,-0.615,0.0,4.27
-12.5,47.5,1.0,1.0,2.0,1.266,1.266,4.74
-12.5,52.5,1.0,0.0,0.0,-0.668,-0.668,5.22
-12.5,57.5,0.0,0.0,0.0,-0.783,0.0,5.7
-12.5,62.5,0.0,0.0,0.0,-0.84,0.0,6.18
-12.5,67.5,0.0,0.0,0.0,-0.809,0.0,6.67
-12.5,72.5,1.0,0.0,0.0,-0.881,-0.881,7.16
-7.5,-72.5,2.0,0.0,0.0,-0.776,-1.552,7.57
-7.5,-67.5,0.0,0.0,0.0,-0.99,0.0,7.07
-7.5,-62.5,0.0,0.0,0.0,-0.888,0.0,6.58
-7.5,-57.5,0.0,0.0,0.0,-0.86,0.0,6.08
-7.5,-52.5,0.0,0.0,0.0,-0.691,0.0,5.59
-7.5,-47.5,0.0,0.0,0.0,-0.68,0.0,5.1
-7.5,-42.5,0.0,0.0,0.0,-0.674,0.0,4.61
-7.5,-37.5,0.0,0.0,0.0,-0.633,0.0,4.12
-7.5,-32.5,0.0,0.0,0.0,-0.621,0.0,3.64
-7.5,-27.5,0.0,0.0,0.0,-0.646,0.0,3.16
-7.5,-22.5,1.0,0.0,0.0,-0.663,-0.663,2.69
-7.5,-17.5,0.0,0.0,0.0,-0.952,0.0,2.24
-7.5,-12.5,0.0,0.0,0.0,-1.1,0.0,1.8
-7.5,-7.5,2.0,1.0,2.0,0.074,0.148,1.41
-7.5,-2.5,2.0,0.0,0.0,-1.134,-2.268,1.12
-7.5,2.5,2.0,0.0,0.0,-1.193,-2.387,1.0
-7.5,7.5,0.0,0.0,0.0,-1.069,0.0,1.12
-7.5,12.5,0.0,0.0,0.0,-1.086,0.0,1.41
-7.5,17.5,0.0,0.0,0.0,-1.006,0.0,1.8
-7.5,22.5,0.0,0.0,0.0,-0.833,0.0,2.24
-7.5,27.5,0.0,0.0,0.0,-0.68,0.0,2.69
-7.5,32.5,1.0,0.0,0.0,-0.563,-0.563,3.16
-7.5,37.5,0.0,0.0,0.0,-0.585,0.0,3.64
-7.5,42.5,0.0,0.0,0.0,-0.64,0.0,4.12
-7.5,47.5,0.0,0.0,0.0,-0.644,0.0,4.61
-7.5,52.5,0.0,0.0,0.0,-0.607,0.0,5.1
-7.5,57.5,0.0,0.0,0.0,-0.655,0.0,5.59
-7.5,62.5,0.0,0.0,0.0,-0.931,0.0,6.08
-7.5,67.5,2.0,2.0,6.0,1.636,3.271,6.58
-7.5,72.5,1.0,0.0,0.0,-0.859,-0.859,7.07
-2.5,-72.5,1.0,0.0,0.0,-0.802,-0.802,7.52
-2.5,-67.5,2.0,1.0,3.0,0.467,0.934,7.02
-2.5,-62.5,0.0,0.0,0.0,-0.85,0.0,6.52
-2.5,-57.5,1.0,1.0,2.0,1.17,1.17,6.02
-2.5,-52.5,1.0,1.0,2.0,1.305,1.305,5.52
-2.5,-47.5,0.0,0.0,0.0,-0.626,0.0,5.02
-2.5,-42.5,1.0,1.0,2.0,1.272,1.272,4.53
-2.5,-37.5,0.0,0.0,0.0,-0.559,0.0,4.03
-2.5,-32.5,2.0,0.0,0.0,-0.624,-1.249,3.54
-2.5,-27.5,1.0,0.0,0.0,-0.685,-0.685,3.04
-2.5,-22.5,0.0,0.0,0.0,-0.59,0.0,2.55
-2.5,-17.5,0.0,0.0,0.0,-0.86,0.0,2.06
-2.5,-12.5,0.0,0.0,0.0,-0.929,0.0,1.58
-2.5,-7.5,3.0,2.0,4.0,0.211,0.633,1.12
-2.5,-2.5,14.0,9.0,18.0,-0.006,-0.087,0.71
-2.5,2.5,4.0,0.0,0.0,-1.035,-4.141,0.5
-2.5,7.5,3.0,1.0,2.0,-0.498,-1.494,0.71
-2.5,12.5,1.0,0.0,0.0,-0.949,-0.949,1.12
-2.5,17.5,0.0,0.0,0.0,-0.947,0.0,1.58
-2.5,22.5,0.0,0.0,0.0,-0.74,0.0,2.06
-2.5,27.5,0.0,0.0,0.0,-0.683,0.0,2.55
-2.5,32.5,0.0,0.0,0.0,-0.611,0.0,3.04
-2.5,37.5,1.0,0.0,0.0,-0.599,-0.599,3.54
-2.5,42.5,1.0,0.0,0.0,-0.588,-0.588,4.03
-2.5,47.5,0.0,0.0,0.0,-0.567,0.0,4.53
-2.5,52.5,0.0,0.0,0.0,-0.632,0.0,5.02
-2.5,57.5,0.0,0.0,0.0,-0.776,0.0,5.52
-2.5,62.5,0.0,0.0,0.0,-0.912,0.0,6.02
-2.5,67.5,0.0,0.0,0.0,-0.894,0.0,6.52
-2.5,72.5,3.0,1.0,3.0,0.125,0.375,7.02
2.5,-72.5,1.0,1.0,3.0,2.122,2.122,7.5
2.5,-67.5,4.0,2.0,6.0,0.503,2.011,7.0
2.5,-62.5,0.0,0.0,0.0,-0.883,0.0,6.5
2.5,-57.5,1.0,0.0,0.0,-0.81,-0.81,6.0
2.5,-52.5,0.0,0.0,0.0,-0.609,0.0,5.5
2.5,-47.5,1.0,0.0,0.0,-0.723,-0.723,5.0
2.5,-42.5,0.0,0.0,0.0,-0.71,0.0,4.5
2.5,-37.5,1.0,0.0,0.0,-0.586,-0.586,4.0
2.5,-32.5,1.0,1.0,2.0,1.343,1.343,3.5
2.5,-27.5,2.0,0.0,0.0,-0.688,-1.377,3.0
2.5,-22.5,3.0,2.0,4.0,0.481,1.442,2.5
2.5,-17.5,1.0,1.0,2.0,1.131,1.131,2.0
2.5,-12.5,9.0,5.0,10.0,0.234,2.108,1.5
2.5,-7.5,33.0,19.0,38.0,-0.13,-4.298,1.0
2.5,-2.5,27.0,15.0,30.0,-0.224,-6.038,0.5
2.5,2.5,30.0,20.0,40.0,-0.029,-0.877,0.0
2.5,7.5,27.0,17.0,34.0,-0.047,-1.258,0.5
2.5,12.5,13.0,9.0,18.0,0.297,3.86,1.0
2.5,17.5,2.0,0.0,0.0,-0.923,-1.847,1.5
2.5,22.5,2.0,0.0,0.0,-0.668,-1.337,2.0
2.5,27.5,1.0,1.0,2.0,1.269,1.269,2.5
2.5,32.5,3.0,0.0,0.0,-0.705,-2.116,3.0
2.5,37.5,1.0,0.0,0.0,-0.599,-0.599,3.5
2.5,42.5,1.0,1.0,2.0,1.433,1.433,4.0
2.5,47.5,0.0,0.0,0.0,-0.542,0.0,4.5
2.5,52.5,0.0,0.0,0.0,-0.709,0.0,5.0
2.5,57.5,0.0,0.0,0.0,-0.801,0.0,5.5
2.5,62.5,0.0,0.0,0.0,-0.83,0.0,6.0
2.5,67.5,0.0,0.0,0.0,-0.6,0.0,6.5
2.5,72.5,7.0,2.0,6.0,-0.43,-3.009,7.0
7.5,-72.5,0.0,0.0,0.0,-0.855,0.0,7.52
7.5,-67.5,1.0,0.0,0.0,-0.575,-0.575,7.02
7.5,-62.5,0.0,0.0,0.0,-0.868,0.0,6.52
7.5,-57.5,0.0,0.0,0.0,-0.781,0.0,6.02
7.5,-52.5,1.0,0.0,0.0,-0.624,-0.624,5.52
7.5,-47.5,0.0,0.0,0.0,-0.475,0.0,5.02
7.5,-42.5,2.0,0.0,0.0,-0.576,-1.152,4.53
7.5,-37.5,1.0,0.0,0.0,-0.557,-0.557,4.03
7.5,-32.5,2.0,0.0,0.0,-0.584,-1.168,3.54
7.5,-27.5,1.0,0.0,0.0,-0.665,-0.665,3.04
7.5,-22.5,3.0,1.0,2.0,0.045,0.135,2.55
7.5,-17.5,8.0,2.0,4.0,-0.408,-3.26,2.06
7.5,-12.5,9.0,4.0,8.0,-0.051,-0.455,1.58
7.5,-7.5,17.0,4.0,8.0,-0.556,-9.445,1.12
7.5,-2.5,20.0,11.0,22.0,0.075,1.499,0.71
7.5,2.5,21.0,10.0,20.0,-0.125,-2.619,0.5
7.5,7.5,23.0,6.0,12.0,-0.429,-9.872,0.71
7.5,12.5,3.0,2.0,4.0,0.474,1.423,1.12
7.5,17.5,5.0,2.0,4.0,-0.065,-0.324,1.58
7.5,22.5,4.0,2.0,4.0,0.13,0.519,2.06
7.5,27.5,0.0,0.0,0.0,-0.672,0.0,2.55
7.5,32.5,1.0,1.0,2.0,1.423,1.423,3.04
7.5,37.5,0.0,0.0,0.0,-0.597,0.0,3.54
7.5,42.5,5.0,2.0,4.0,0.032,0.158,4.03
7.5,47.5,1.0,0.0,0.0,-0.674,-0.674,4.53
7.5,52.5,1.0,0.0,0.0,-0.602,-0.602,5.02
7.5,57.5,1.0,0.0,0.0,-0.738,-0.738,5.52
7.5,62.5,1.0,0.0,0.0,-0.886,-0.886,6.02
7.5,67.5,2.0,0.0,0.0,-0.886,-1.773,6.52
7.5,72.5,2.0,1.0,3.0,0.504,1.008,7.02
12.5,-72.5,0.0,0.0,0.0,-0.831,0.0,7.57
12.5,-67.5,1.0,0.0,0.0,-0.959,-0.959,7.07
12.5,-62.5,0.0,0.0,0.0,-0.857,0.0,6.58
12.5,-57.5,0.0,0.0,0.0,-0.775,0.0,6.08
12.5,-52.5,0.0,0.0,0.0,-0.712,0.0,5.59
12.5,-47.5,0.0,0.0,0.0,-0.642,0.0,5.1
12.5,-42.5,1.0,0.0,0.0,-0.519,-0.519,4.61
12.5,-37.5,2.0,0.0,0.0,-0.548,-1.096,4.12
12.5,-32.5,4.0,0.0,0.0,-0.646,-2.584,3.64
12.5,-27.5,3.0,1.0,2.0,-0.029,-0.088,3.16
12.5,-22.5,4.0,4.0,8.0,1.141,4.564,2.69
12.5,-17.5,1.0,1.0,2.0,1.061,1.061,2.24
12.5,-12.5,9.0,4.0,8.0,-0.035,-0.313,1.8
12.5,-7.5,8.0,5.0,10.0,0.266,2.124,1.41
12.5,-2.5,12.0,7.0,14.0,0.167,2.009,1.12
12.5,2.5,13.0,4.0,8.0,-0.297,-3.863,1.0
12.5,7.5,9.0,4.0,8.0,-0.206,-1.853,1.12
12.5,12.5,8.0,5.0,10.0,0.235,1.881,1.41
12.5,17.5,3.0,1.0,2.0,-0.187,-0.56,1.8
12.5,22.5,4.0,1.0,2.0,-0.261,-1.045,2.24
12.5,27.5,3.0,3.0,6.0,1.305,3.914,2.69
12.5,32.5,1.0,0.0,0.0,-0.666,-0.666,3.16
12.5,37.5,0.0,0.0,0.0,-0.625,0.0,3.64
12.5,42.5,1.0,0.0,0.0,-0.626,-0.626,4.12
12.5,47.5,1.0,0.0,0.0,-0.481,-0.481,4.61
12.5,52.5,0.0,0.0,0.0,-0.664,0.0,5.1
12.5,57.5,1.0,0.0,0.0,-0.653,-0.653,5.59
12.5,62.5,0.0,0.0,0.0,-0.963,0.0,6.08
12.5,67.5,0.0,0.0,0.0,-0.982,0.0,6.58
12.5,72.5,1.0,0.0,0.0,-0.774,-0.774,7.07
17.5,-72.5,1.0,0.0,0.0,-0.977,-0.977,7.65
17.5,-67.5,2.0,1.0,3.0,0.366,0.732,7.16
17.5,-62.5,1.0,0.0,0.0,-0.835,-0.835,6.67
17.5,-57.5,0.0,0.0,0.0,-0.871,0.0,6.18
17.5,-52.5,0.0,0.0,0.0,-0.615,0.0,5.7
17.5,-47.5,1.0,0.0,0.0,-0.451,-0.451,5.22
17.5,-42.5,0.0,0.0,0.0,-0.712,0.0,4.74
17.5,-37.5,3.0,2.0,4.0,0.698,2.093,4.27
17.5,-32.5,0.0,0.0,0.0,-0.626,0.0,3.81
17.5,-27.5,1.0,0.0,0.0,-0.715,-0.715,3.35
17.5,-22.5,2.0,0.0,0.0,-0.766,-1.532,2.92
17.5,-17.5,1.0,1.0,2.0,1.103,1.103,2.5
17.5,-12.5,5.0,2.0,4.0,-0.173,-0.864,2.12
17.5,-7.5,9.0,3.0,6.0,-0.227,-2.041,1.8
17.5,-2.5,6.0,1.0,2.0,-0.597,-3.579,1.58
17.5,2.5,6.0,4.0,8.0,0.514,3.082,1.5
17.5,7.5,3.0,1.0,2.0,-0.164,-0.492,1.58
17.5,12.5,6.0,3.0,6.0,0.023,0.14,1.8
17.5,17.5,5.0,1.0,2.0,-0.237,-1.185,2.12
17.5,22.5,3.0,1.0,2.0,-0.039,-0.116,2.5
17.5,27.5,0.0,0.0,0.0,-0.715,0.0,2.92
17.5,32.5,2.0,1.0,2.0,0.408,0.815,3.35
17.5,37.5,1.0,0.0,0.0,-0.628,-0.628,3.81
17.5,42.5,0.0,0.0,0.0,-0.671,0.0,4.27
17.5,47.5,1.0,0.0,0.0,-0.436,-0.436,4.74
17.5,52.5,0.0,0.0,0.0,-0.668,0.0,5.22
17.5,57.5,0.0,0.0,0.0,-0.759,0.0,5.7
17.5,62.5,0.0,0.0,0.0,-0.813,0.0,6.18
17.5,67.5,2.0,1.0,3.0,0.594,1.188,6.67
17.5,72.5,1.0,0.0,0.0,-0.901,-0.901,7.16
22.5,-72.5,0.0,0.0,0.0,-0.937,0.0,7.76
22.5,-67.5,1.0,0.0,0.0,-0.954,-0.954,7.28
22.5,-62.5,0.0,0.0,0.0,-0.821,0.0,6.8
22.5,-57.5,0.0,0.0,0.0,-0.981,0.0,6.32
22.5,-52.5,2.0,1.0,2.0,0.277,0.554,5.85
22.5,-47.5,1.0,0.0,0.0,-0.616,-0.616,5.39
22.5,-42.5,3.0,2.0,4.0,0.623,1.87,4.92
22.5,-37.5,0.0,0.0,0.0,-0.638,0.0,4.47
22.5,-32.5,0.0,0.0,0.0,-0.595,0.0,4.03
22.5,-27.5,2.0,1.0,2.0,0.307,0.615,3.61
22.5,-22.5,0.0,0.0,0.0,-0.753,0.0,3.2
22.5,-17.5,0.0,0.0,0.0,-0.85,0.0,2.83
22.5,-12.5,3.0,2.0,4.0,0.421,1.263,2.5
22.5,-7.5,3.0,0.0,0.0,-0.668,-2.003,2.24
22.5,-2.5,4.0,0.0,0.0,-0.7,-2.801,2.06
22.5,2.5,0.0,0.0,0.0,-0.79,0.0,2.0
22.5,7.5,6.0,2.0,4.0,-0.199,-1.196,2.06
22.5,12.5,2.0,1.0,2.0,0.149,0.298,2.24
22.5,17.5,1.0,1.0,2.0,1.079,1.079,2.5
22.5,22.5,2.0,1.0,2.0,0.325,0.65,2.83
22.5,27.5,0.0,0.0,0.0,-0.575,0.0,3.2
22.5,32.5,3.0,1.0,2.0,0.043,0.13,3.61
22.5,37.5,1.0,0.0,0.0,-0.564,-0.564,4.03
22.5,42.5,3.0,2.0,4.0,0.699,2.098,4.47
22.5,47.5,0.0,0.0,0.0,-0.514,0.0,4.92
22.5,52.5,0.0,0.0,0.0,-0.687,0.0,5.39
22.5,57.5,0.0,0.0,0.0,-0.771,0.0,5.85
22.5,62.5,0.0,0.0,0.0,-0.864,0.0,6.32
22.5,67.5,1.0,0.0,0.0,-0.964,-0.964,6.8
22.5,72.5,1.0,0.0,0.0,-1.283,-1.283,7.28
27.5,-72.5,1.0,0.0,0.0,-0.78,-0.78,7.91
27.5,-67.5,2.0,1.0,3.0,0.175,0.35,7.43
27.5,-62.5,1.0,1.0,3.0,1.798,1.798,6.96
27.5,-57.5,0.0,0.0,0.0,-1.055,0.0,6.5
27.5,-52.5,0.0,0.0,0.0,-0.799,0.0,6.04
27.5,-47.5,0.0,0.0,0.0,-0.663,0.0,5.59
27.5,-42.5,1.0,1.0,2.0,1.42,1.42,5.15
27.5,-37.5,1.0,0.0,0.0,-0.646,-0.646,4.72
27.5,-32.5,2.0,1.0,2.0,0.287,0.574,4.3
27.5,-27.5,0.0,0.0,0.0,-0.716,0.0,3.91
27.5,-22.5,1.0,0.0,0.0,-0.756,-0.756,3.54
27.5,-17.5,2.0,1.0,2.0,0.153,0.306,3.2
27.5,-12.5,1.0,0.0,0.0,-0.77,-0.77,2.92
27.5,-7.5,1.0,1.0,2.0,1.23,1.23,2.69
27.5,-2.5,4.0,1.0,2.0,-0.226,-0.903,2.55
27.5,2.5,8.0,2.0,4.0,-0.232,-1.854,2.5
27.5,7.5,6.0,3.0,6.0,0.28,1.68,2.55
27.5,12.5,2.0,1.0,2.0,0.244,0.488,2.69
27.5,17.5,1.0,0.0,0.0,-0.655,-0.655,2.92
27.5,22.5,1.0,0.0,0.0,-0.65,-0.65,3.2
27.5,27.5,2.0,0.0,0.0,-0.588,-1.175,3.54
27.5,32.5,0.0,0.0,0.0,-0.684,0.0,3.91
27.5,37.5,0.0,0.0,0.0,-0.545,0.0,4.3
27.5,42.5,1.0,0.0,0.0,-0.606,-0.606,4.72
27.5,47.5,1.0,0.0,0.0,-0.563,-0.563,5.15
27.5,52.5,1.0,0.0,0.0,-0.805,-0.805,5.59
27.5,57.5,0.0,0.0,0.0,-0.819,0.0,6.04
27.5,62.5,0.0,0.0,0.0,-1.006,0.0,6.5
27.5,67.5,1.0,0.0,0.0,-0.76,-0.76,6.96
27.5,72.5,0.0,0.0,0.0,-1.041,0.0,7.43
32.5,-72.5,0.0,0.0,0.0,-0.718,0.0,8.08
32.5,-67.5,3.0,2.0,6.0,0.659,1.978,7.62
32.5,-62.5,0.0,0.0,0.0,-0.719,0.0,7.16
32.5,-57.5,0.0,0.0,0.0,-0.87,0.0,6.71
32.5,-52.5,0.0,0.0,0.0,-0.773,0.0,6.26
32.5,-47.5,0.0,0.0,0.0,-0.676,0.0,5.83
32.5,-42.5,3.0,1.0,2.0,0.019,0.057,5.41
32.5,-37.5,1.0,0.0,0.0,-0.571,-0.571,5.0
